,name,class_id,label,evalution,class_name
536,Ș. 라두,242,-1.0,4,20 UCL 
537,가가와 신지,206,1.0,3,TB 
538,가가와 신지,224,-1.0,4,LH 
539,가가와 신지,231,-1.0,4,VTR 
540,가가와 신지,237,-1.0,4,MC 
541,가가와 신지,256,-1.0,4,BTB 
542,가레스 베일,206,0.71,2,TB 
543,가레스 베일,207,0.78,2,TT 
544,가레스 베일,210,0.69,1,GR 
545,가레스 베일,214,-1.0,4,TC 
546,가레스 베일,216,-1.0,4,HOT 
547,가레스 베일,221,-1.0,4,19 UCL 
548,가레스 베일,224,-1.0,4,LH 
549,가레스 베일,231,-1.0,4,VTR 
550,가레스 베일,251,-1.0,4,EBS 
551,가레스 베일,253,-1.0,4,BOE21 
552,가레스 베일,256,-1.0,4,BTB 
553,가리 메델,206,1.0,3,TB 
554,가리 메델,217,-1.0,4,COC 
555,가리 메델,224,-1.0,4,LH 
556,가리 메델,231,-1.0,4,VTR 
557,가리 메델,252,-1.0,4,CAP 
558,가리손 이노상,221,-1.0,4,19 UCL 
559,가린샤,101,0.62,1,ICON 
560,가린샤,224,-1.0,4,LH 
561,가마다 다이치,250,-1.0,4,21 TOTS 
562,가브리엘,230,-1.0,4,20 TOTS 
563,가브리엘,246,-1.0,4,UP 
564,가브리엘 마르치넬리,238,-1.0,4,20NG 
565,가브리엘 아리아스,217,-1.0,4,COC 
566,가브리엘 제주스,206,0.92,3,TB 
567,가브리엘 제주스,207,0.92,3,TT 
568,가브리엘 제주스,210,-1.0,4,GR 
569,가브리엘 제주스,217,-1.0,4,COC 
570,가브리엘 제주스,221,-1.0,4,19 UCL 
571,가브리엘 제주스,242,-1.0,4,20 UCL 
572,가브리엘 제주스,256,-1.0,4,BTB 
573,가브리엘 제주스,260,-1.0,4,21 UCL 
574,가브리엘 제주스,297,-1.0,4,MCFC 
575,가브리엘 파울리스타,207,0.89,2,TT 
576,가브리엘 파울리스타,221,-1.0,4,19 UCL 
577,가비,206,1.0,3,TB 
578,가솔현,225,-1.0,4,TKL 
579,가스톤 라미레스,210,0.33,0,GR 
580,가스톤 페레이로,210,-1.0,4,GR 
581,가스톤 페레이로,237,-1.0,4,MC 
582,가야,215,-1.0,4,19 TOTS 
583,가야,216,-1.0,4,HOT 
584,가야,221,-1.0,4,19 UCL 
585,가야,253,-1.0,4,BOE21 
586,가에탕 라보르드,250,-1.0,4,21 TOTS 
587,가엘 카쿠타,210,1.0,3,GR 
588,가엘 클리시,201,0.7,2,NHD 
589,가엘 클리시,214,-1.0,4,TC 
590,가엘 클리시,237,-1.0,4,MC 
591,가엘 클리시,251,-1.0,4,EBS 
592,가와시마 에이지,201,0.5,1,NHD 
593,가와시마 에이지,224,-1.0,4,LH 
594,갈레누,250,-1.0,4,21 TOTS 
595,강민수,225,-1.0,4,TKL 
596,강상우,225,-1.0,4,TKL 
597,강상우,239,-1.0,4,20KLB 
598,강상우,257,-1.0,4,21KLB 
599,강상우,504,-1.0,4,20KLeague 
600,강상우,507,-1.0,4,21KLeague 
601,강윤성,225,-1.0,4,TKL 
602,강윤성,294,-1.0,4,21 KFA 
603,강현무,225,-1.0,4,TKL 
604,강현무,239,-1.0,4,20KLB 
605,강현무,257,-1.0,4,21KLB 
606,강현무,504,-1.0,4,20KLeague 
607,게리 네빌,101,0.56,1,ICON 
608,게리 네빌,201,0.67,1,NHD 
609,게리 네빌,216,-1.0,4,HOT 
610,게리 네빌,224,-1.0,4,LH 
611,게리 네빌,251,-1.0,4,EBS 
612,게리 네빌,252,-1.0,4,CAP 
613,게리 네빌,256,-1.0,4,BTB 
614,게리 리네커,101,0.78,2,ICON 
615,게리 리네커,201,0.78,2,NHD 
616,게리 리네커,207,0.5,1,TT 
617,게리 리네커,216,-1.0,4,HOT 
618,게리 리네커,224,-1.0,4,LH 
619,게리 케이힐,201,0.83,2,NHD 
620,게리 케이힐,206,0.75,2,TB 
621,게리 케이힐,214,-1.0,4,TC 
622,게리 케이힐,224,-1.0,4,LH 
623,게리 케이힐,231,-1.0,4,VTR 
624,게리 케이힐,264,-1.0,4,FA 
625,게오르게 하지,101,1.0,3,ICON 
626,게오르게 하지,201,0.6,1,NHD 
627,게오르게 하지,207,1.0,3,TT 
628,게오르게 하지,214,-1.0,4,TC 
629,게오르게 하지,224,-1.0,4,LH 
630,게오르게 하지,237,-1.0,4,MC 
631,게오르게 하지,251,-1.0,4,EBS 
632,게오르게 하지,252,-1.0,4,CAP 
633,게오르기 셴니코프,210,1.0,3,GR 
634,고경민,225,-1.0,4,TKL 
635,고광민,225,-1.0,4,TKL 
636,고광민,507,-1.0,4,21KLeague 
637,고광민,510,-1.0,4,22KLeague 
638,고란 판데프,214,-1.0,4,TC 
639,고란 판데프,224,-1.0,4,LH 
640,고란 판데프,246,-1.0,4,UP 
641,고르단 부노자,225,-1.0,4,TKL 
642,고메스,201,0.93,3,NHD 
643,고메스,237,-1.0,4,MC 
644,고명석,225,-1.0,4,TKL 
645,고명진,225,-1.0,4,TKL 
646,고무열,225,-1.0,4,TKL 
647,고요한,225,-1.0,4,TKL 
648,고요한,298,-1.0,4,18 KFA 
649,고요한,504,-1.0,4,20KLeague 
650,고요한,507,-1.0,4,21KLeague 
651,고정운,202,0.91,3,TKI 
652,고정운,225,-1.0,4,TKL 
653,고종수,202,0.83,2,TKI 
654,고종수,225,-1.0,4,TKL 
655,곤살로 마로니,219,-1.0,4,19NG 
656,곤살로 에스칼란테,242,-1.0,4,20 UCL 
657,곤살로 이과인,201,0.77,2,NHD 
658,곤살로 이과인,206,0.8,2,TB 
659,곤살로 이과인,207,0.71,2,TT 
660,곤살로 이과인,214,-1.0,4,TC 
661,곤살로 이과인,221,-1.0,4,19 UCL 
662,곤살로 이과인,224,-1.0,4,LH 
663,곤살로 이과인,231,-1.0,4,VTR 
664,곤살로 이과인,237,-1.0,4,MC 
665,곤살로 이과인,256,-1.0,4,BTB 
666,곤살로 카스트로,206,0.5,1,TB 
667,곤살루 게드스,207,1.0,3,TT 
668,곤살루 게드스,210,-1.0,4,GR 
669,곤살루 게드스,221,-1.0,4,19 UCL 
670,곤살루 게드스,246,-1.0,4,UP 
671,곤살루 게드스,265,-1.0,4,LOL 
672,곤살루 하무스,260,-1.0,4,21 UCL 
673,공민현,225,-1.0,4,TKL 
674,과르디올라,101,0.5,1,ICON 
675,과르디올라,246,-1.0,4,UP 
676,과르디올라,249,-1.0,4,NTG 
677,과르디올라,251,-1.0,4,EBS 
678,과르디올라,252,-1.0,4,CAP 
679,과르디올라,256,-1.0,4,BTB 
680,과이타,216,-1.0,4,HOT 
681,곽광선,225,-1.0,4,TKL 
682,곽태휘,224,-1.0,4,LH 
683,곽태휘,225,-1.0,4,TKL 
684,곽해성,225,-1.0,4,TKL 
685,괴칸 인러,201,0.83,2,NHD 
686,괴칸 인러,237,-1.0,4,MC 
687,구대영,225,-1.0,4,TKL 
688,구대영,504,-1.0,4,20KLeague 
689,구보 다케후사,219,-1.0,4,19NG 
690,구보 다케후사,265,-1.0,4,LOL 
691,구성윤,295,-1.0,4,19 KFA 
692,구성윤,510,-1.0,4,22KLeague 
693,구스타보,257,-1.0,4,21KLB 
694,구스타보,507,-1.0,4,21KLeague 
695,구스타브 스벤손,253,-1.0,4,BOE21 
696,구자룡,225,-1.0,4,TKL 
697,구자철,201,0.33,0,NHD 
698,구자철,206,0.0,0,TB 
699,구자철,247,-1.0,4,2012 KH 
700,구자철,295,-1.0,4,19 KFA 
701,구자철,298,-1.0,4,18 KFA 
702,굴라르,207,1.0,3,TT 
703,권경원,225,-1.0,4,TKL 
704,권경원,239,-1.0,4,20KLB 
705,권경원,295,-1.0,4,19 KFA 
706,권경원,298,-1.0,4,18 KFA 
707,권순형,225,-1.0,4,TKL 
708,권완규,225,-1.0,4,TKL 
709,권완규,257,-1.0,4,21KLB 
710,권완규,504,-1.0,4,20KLeague 
711,권완규,507,-1.0,4,21KLeague 
712,권창훈,225,-1.0,4,TKL 
713,권창훈,294,-1.0,4,21 KFA 
714,권창훈,295,-1.0,4,19 KFA 
715,권창훈,298,-1.0,4,18 KFA 
716,권창훈,510,-1.0,4,22KLeague 
717,권한진,257,-1.0,4,21KLB 
718,그라네로,214,-1.0,4,TC 
719,그라니트 자카,206,1.0,3,TB 
720,그라니트 자카,207,0.5,1,TT 
721,그라니트 자카,210,0.64,1,GR 
722,그라니트 자카,216,-1.0,4,HOT 
723,그라니트 자카,224,-1.0,4,LH 
724,그라니트 자카,253,-1.0,4,BOE21 
725,그라치아노 펠레,231,-1.0,4,VTR 
726,그랜트,507,-1.0,4,21KLeague 
727,그리말도,206,0.78,2,TB 
728,그리말도,215,-1.0,4,19 TOTS 
729,그리말도,250,-1.0,4,21 TOTS 
730,그리말도,260,-1.0,4,21 UCL 
731,글렌 머리,216,-1.0,4,HOT 
732,기도 카리요,233,-1.0,4,MOG 
733,기도 피사로,217,-1.0,4,COC 
734,기성용,225,-1.0,4,TKL 
735,기성용,247,-1.0,4,2012 KH 
736,기성용,252,-1.0,4,CAP 
737,기성용,257,-1.0,4,21KLB 
738,기성용,265,-1.0,4,LOL 
739,기성용,295,-1.0,4,19 KFA 
740,기성용,298,-1.0,4,18 KFA 
741,기성용,507,-1.0,4,21KLeague 
742,기슬랭 코난,206,0.86,2,TB 
743,기예르모 마리판,217,-1.0,4,COC 
744,기예르모 오초아,217,-1.0,4,COC 
745,기예르모 오초아,224,-1.0,4,LH 
746,기욤 오아로,237,-1.0,4,MC 
747,길피 시구르드손,206,1.0,3,TB 
748,길피 시구르드손,207,1.0,3,TT 
749,길피 시구르드손,224,-1.0,4,LH 
750,길피 시구르드손,231,-1.0,4,VTR 
751,길피 시구르드손,251,-1.0,4,EBS 
752,김건웅,298,-1.0,4,18 KFA 
753,김건희,225,-1.0,4,TKL 
754,김건희,504,-1.0,4,20KLeague 
755,김경재,225,-1.0,4,TKL 
756,김광석,225,-1.0,4,TKL 
757,김광석,239,-1.0,4,20KLB 
758,김광석,507,-1.0,4,21KLeague 
759,김근배,504,-1.0,4,20KLeague 
760,김기동,225,-1.0,4,TKL 
761,김기희,247,-1.0,4,2012 KH 
762,김기희,257,-1.0,4,21KLB 
763,김길식,225,-1.0,4,TKL 
764,김남일,202,0.78,2,TKI 
765,김남일,225,-1.0,4,TKL 
766,김남일,252,-1.0,4,CAP 
767,김남춘,504,-1.0,4,20KLeague 
768,김대원,225,-1.0,4,TKL 
769,김대원,239,-1.0,4,20KLB 
770,김대원,257,-1.0,4,21KLB 
771,김대중,507,-1.0,4,21KLeague 
772,김도균,225,-1.0,4,TKL 
773,김도근,202,0.82,2,TKI 
774,김도근,225,-1.0,4,TKL 
775,김도혁,218,-1.0,4,OTW 
776,김도혁,225,-1.0,4,TKL 
777,김도훈,202,0.57,1,TKI 
778,김도훈,225,-1.0,4,TKL 
779,김동민,225,-1.0,4,TKL 
780,김동우,225,-1.0,4,TKL 
781,김동준,225,-1.0,4,TKL 
782,김동진,225,-1.0,4,TKL 
783,김동진,504,-1.0,4,20KLeague 
784,김동찬,225,-1.0,4,TKL 
785,김동현,294,-1.0,4,21 KFA 
786,김두현,202,0.92,3,TKI 
787,김두현,225,-1.0,4,TKL 
788,김명준,225,-1.0,4,TKL 
789,김문환,225,-1.0,4,TKL 
790,김문환,239,-1.0,4,20KLB 
791,김문환,295,-1.0,4,19 KFA 
792,김문환,298,-1.0,4,18 KFA 
793,김문환,504,-1.0,4,20KLeague 
794,김민우,225,-1.0,4,TKL 
795,김민우,239,-1.0,4,20KLB 
796,김민우,257,-1.0,4,21KLB 
797,김민우,298,-1.0,4,18 KFA 
798,김민우,504,-1.0,4,20KLeague 
799,김민우,507,-1.0,4,21KLeague 
800,김민재,225,-1.0,4,TKL 
801,김민재,295,-1.0,4,19 KFA 
802,김민재,298,-1.0,4,18 KFA 
803,김민혁,225,-1.0,4,TKL 
804,김민혁,504,-1.0,4,20KLeague 
805,김범용,507,-1.0,4,21KLeague 
806,김병지,202,0.57,1,TKI 
807,김병지,225,-1.0,4,TKL 
808,김보경,225,-1.0,4,TKL 
809,김보경,247,-1.0,4,2012 KH 
810,김보경,257,-1.0,4,21KLB 
811,김보경,295,-1.0,4,19 KFA 
812,김보경,504,-1.0,4,20KLeague 
813,김상식,202,0.8,2,TKI 
814,김상식,225,-1.0,4,TKL 
815,김선민,225,-1.0,4,TKL 
816,김성주,225,-1.0,4,TKL 
817,김수범,507,-1.0,4,21KLeague 
818,김승규,218,-1.0,4,OTW 
819,김승규,295,-1.0,4,19 KFA 
820,김승대,218,-1.0,4,OTW 
821,김승대,225,-1.0,4,TKL 
822,김승대,504,-1.0,4,20KLeague 
823,김승섭,225,-1.0,4,TKL 
824,김승준,225,-1.0,4,TKL 
825,김승준,507,-1.0,4,21KLeague 
826,김신욱,201,0.5,1,NHD 
827,김신욱,218,-1.0,4,OTW 
828,김신욱,224,-1.0,4,LH 
829,김신욱,225,-1.0,4,TKL 
830,김신욱,295,-1.0,4,19 KFA 
831,김신욱,298,-1.0,4,18 KFA 
832,김영광,202,0.38,0,TKI 
833,김영광,225,-1.0,4,TKL 
834,김영광,507,-1.0,4,21KLeague 
835,김영권,247,-1.0,4,2012 KH 
836,김영권,295,-1.0,4,19 KFA 
837,김영권,298,-1.0,4,18 KFA 
838,김영빈,257,-1.0,4,21KLB 
839,김영욱,225,-1.0,4,TKL 
840,김영철,202,1.0,3,TKI 
841,김영철,225,-1.0,4,TKL 
842,김오규,225,-1.0,4,TKL 
843,김용환,225,-1.0,4,TKL 
844,김용환,504,-1.0,4,20KLeague 
845,김우석,225,-1.0,4,TKL 
846,김원식,225,-1.0,4,TKL 
847,김이섭,225,-1.0,4,TKL 
848,김인성,225,-1.0,4,TKL 
849,김인성,504,-1.0,4,20KLeague 
850,김인성,507,-1.0,4,21KLeague 
851,김재성,225,-1.0,4,TKL 
852,김재우,294,-1.0,4,21 KFA 
853,김정민,298,-1.0,4,18 KFA 
854,김정현,225,-1.0,4,TKL 
855,김종우,225,-1.0,4,TKL 
856,김종우,504,-1.0,4,20KLeague 
857,김주공,225,-1.0,4,TKL 
858,김주성,225,-1.0,4,TKL 
859,김주성,295,-1.0,4,19 KFA 
860,김준범,225,-1.0,4,TKL 
861,김준엽,225,-1.0,4,TKL 
862,김준형,504,-1.0,4,20KLeague 
863,김지현,225,-1.0,4,TKL 
864,김지현,239,-1.0,4,20KLB 
865,김지현,504,-1.0,4,20KLeague 
866,김진규,202,1.0,3,TKI 
867,김진규,225,-1.0,4,TKL 
868,김진규,294,-1.0,4,21 KFA 
869,김진수,225,-1.0,4,TKL 
870,김진수,295,-1.0,4,19 KFA 
871,김진수,298,-1.0,4,18 KFA 
872,김진수,504,-1.0,4,20KLeague 
873,김진수,510,-1.0,4,22KLeague 
874,김진야,225,-1.0,4,TKL 
875,김진야,294,-1.0,4,21 KFA 
876,김진야,298,-1.0,4,18 KFA 
877,김진야,504,-1.0,4,20KLeague 
878,김진야,507,-1.0,4,21KLeague 
879,김진야,510,-1.0,4,22KLeague 
880,김진혁,225,-1.0,4,TKL 
881,김진혁,257,-1.0,4,21KLB 
882,김진현,295,-1.0,4,19 KFA 
883,김창수,201,0.5,1,NHD 
884,김창수,225,-1.0,4,TKL 
885,김창수,247,-1.0,4,2012 KH 
886,김치우,225,-1.0,4,TKL 
887,김치우,504,-1.0,4,20KLeague 
888,김태영,202,0.85,2,TKI 
889,김태영,225,-1.0,4,TKL 
890,김태완,225,-1.0,4,TKL 
891,김태윤,504,-1.0,4,20KLeague 
892,김태환,225,-1.0,4,TKL 
893,김태환,239,-1.0,4,20KLB 
894,김태환,257,-1.0,4,21KLB 
895,김태환,295,-1.0,4,19 KFA 
896,김태환,504,-1.0,4,20KLeague 
897,김태환,507,-1.0,4,21KLeague 
898,김태환,510,-1.0,4,22KLeague 
899,김현성,225,-1.0,4,TKL 
900,김현성,247,-1.0,4,2012 KH 
901,김현우,295,-1.0,4,19 KFA 
902,김현욱,225,-1.0,4,TKL 
903,김형근,225,-1.0,4,TKL 
904,김호남,218,-1.0,4,OTW 
905,김호남,225,-1.0,4,TKL 
906,김호준,225,-1.0,4,TKL 
907,김효기,225,-1.0,4,TKL 
908,나가토모 유토,201,0.53,1,NHD 
909,나가토모 유토,224,-1.0,4,LH 
910,나누,242,-1.0,4,20 UCL 
911,나니,201,0.92,3,NHD 
912,나니,206,1.0,3,TB 
913,나니,214,-1.0,4,TC 
914,나니,224,-1.0,4,LH 
915,나니,231,-1.0,4,VTR 
916,나니,251,-1.0,4,EBS 
917,나니,256,-1.0,4,BTB 
918,나다니엘 클라인,206,0.83,2,TB 
919,나다니엘 클라인,214,-1.0,4,TC 
920,나비 케이타,206,0.67,1,TB 
921,나비 케이타,207,0.0,0,TT 
922,나비 케이타,216,-1.0,4,HOT 
923,나비 케이타,221,-1.0,4,19 UCL 
924,나비 케이타,237,-1.0,4,MC 
925,나비 케이타,242,-1.0,4,20 UCL 
926,나비 케이타,260,-1.0,4,21 UCL 
927,나빌 디라르,233,-1.0,4,MOG 
928,나빌 벤탈렙,210,-1.0,4,GR 
929,나빌 페키르,206,1.0,3,TB 
930,나빌 페키르,216,-1.0,4,HOT 
931,나빌 페키르,218,-1.0,4,OTW 
932,나빌 페키르,230,-1.0,4,20 TOTS 
933,나빌 페키르,241,-1.0,4,21 TOTN 
934,나빌 페키르,250,-1.0,4,21 TOTS 
935,나빌 페키르,259,-1.0,4,22 TOTN 
936,나상호,239,-1.0,4,20KLB 
937,나상호,257,-1.0,4,21KLB 
938,나상호,298,-1.0,4,18 KFA 
939,나세르 샤들리,231,-1.0,4,VTR 
940,나세르 샤들리,253,-1.0,4,BOE21 
941,나우두,216,-1.0,4,HOT 
942,나이젤 더용,201,0.75,2,NHD 
943,나지뉴,260,-1.0,4,21 UCL 
944,나초 몬레알,207,0.78,2,TT 
945,나초 몬레알,218,-1.0,4,OTW 
946,나초 몬레알,231,-1.0,4,VTR 
947,나초 페르난데스,206,1.0,3,TB 
948,나초 페르난데스,214,-1.0,4,TC 
949,나초 페르난데스,221,-1.0,4,19 UCL 
950,나초 페르난데스,242,-1.0,4,20 UCL 
951,나초 페르난데스,246,-1.0,4,UP 
952,나초 페르난데스,256,-1.0,4,BTB 
953,나초 페르난데스,260,-1.0,4,21 UCL 
954,나카타 히데토시,101,0.65,1,ICON 
955,나카타 히데토시,233,-1.0,4,MOG 
956,나카타 히데토시,246,-1.0,4,UP 
957,남기일,225,-1.0,4,TKL 
958,남준재,225,-1.0,4,TKL 
959,남태희,247,-1.0,4,2012 KH 
960,남태희,295,-1.0,4,19 KFA 
961,네게바,507,-1.0,4,21KLeague 
962,네마냐 구델,242,-1.0,4,20 UCL 
963,네마냐 마티치,206,0.78,2,TB 
964,네마냐 마티치,207,0.85,2,TT 
965,네마냐 마티치,231,-1.0,4,VTR 
966,네마냐 마티치,237,-1.0,4,MC 
967,네마냐 비디치,101,0.75,2,ICON 
968,네마냐 비디치,249,-1.0,4,NTG 
969,네마냐 비디치,252,-1.0,4,CAP 
970,네마냐 비디치,256,-1.0,4,BTB 
971,네마냐 비디치,264,-1.0,4,FA 
972,네벤 수보티치,201,1.0,3,NHD 
973,네벤 수보티치,214,-1.0,4,TC 
974,네벤 수보티치,246,-1.0,4,UP 
975,네우엔 페레스,238,-1.0,4,20NG 
976,네이마르 Jr.,201,0.8,2,NHD 
977,네이마르 Jr.,206,0.75,2,TB 
978,네이마르 Jr.,207,0.58,1,TT 
979,네이마르 Jr.,211,0.76,2,19 TOTY 
980,네이마르 Jr.,214,-1.0,4,TC 
981,네이마르 Jr.,215,-1.0,4,19 TOTS 
982,네이마르 Jr.,216,-1.0,4,HOT 
983,네이마르 Jr.,221,-1.0,4,19 UCL 
984,네이마르 Jr.,222,-1.0,4,20 TOTN 
985,네이마르 Jr.,224,-1.0,4,LH 
986,네이마르 Jr.,230,-1.0,4,20 TOTS 
987,네이마르 Jr.,237,-1.0,4,MC 
988,네이마르 Jr.,241,-1.0,4,21 TOTN 
989,네이마르 Jr.,242,-1.0,4,20 UCL 
990,네이마르 Jr.,250,-1.0,4,21 TOTS 
991,네이마르 Jr.,252,-1.0,4,CAP 
992,네이마르 Jr.,256,-1.0,4,BTB 
993,네이마르 Jr.,259,-1.0,4,22 TOTN 
994,네이마르 Jr.,260,-1.0,4,21 UCL 
995,네이선 아케,210,-1.0,4,GR 
996,네이선 아케,217,-1.0,4,COC 
997,네이선 아케,242,-1.0,4,20 UCL 
998,네이선 아케,253,-1.0,4,BOE21 
999,네이선 아케,260,-1.0,4,21 UCL 
1000,네코 윌리엄스,238,-1.0,4,20NG 
1001,네코 윌리엄스,242,-1.0,4,20 UCL 
1002,네코 윌리엄스,253,-1.0,4,BOE21 
1003,네투,221,-1.0,4,19 UCL 
1004,네투,242,-1.0,4,20 UCL 
1005,넬송 세메두,206,0.68,1,TB 
1006,넬송 세메두,207,0.74,2,TT 
1007,넬송 세메두,217,-1.0,4,COC 
1008,넬송 세메두,221,-1.0,4,19 UCL 
1009,넬송 세메두,237,-1.0,4,MC 
1010,넬송 세메두,253,-1.0,4,BOE21 
1011,넬송 세메두,256,-1.0,4,BTB 
1012,노동건,225,-1.0,4,TKL 
1013,노동건,504,-1.0,4,20KLeague 
1014,노동건,507,-1.0,4,21KLeague 
1015,노르디 무키엘레,219,-1.0,4,19NG 
1016,노르디 무키엘레,221,-1.0,4,19 UCL 
1017,노르디 무키엘레,242,-1.0,4,20 UCL 
1018,노르딘 암라바트,206,1.0,3,TB 
1019,노르딘 암라바트,224,-1.0,4,LH 
1020,노상래,225,-1.0,4,TKL 
1021,노아 랑,262,-1.0,4,21NG 
1022,노아 오카포르,217,-1.0,4,COC 
1023,노아 오카포르,260,-1.0,4,21 UCL 
1024,노정윤,202,0.71,2,TKI 
1025,노정윤,225,-1.0,4,TKL 
1026,놀리토,231,-1.0,4,VTR 
1027,누누 멘데스,260,-1.0,4,21 UCL 
1028,누누 멘데스,262,-1.0,4,21NG 
1029,누리 샤힌,214,-1.0,4,TC 
1030,누리 샤힌,216,-1.0,4,HOT 
1031,누리 샤힌,224,-1.0,4,LH 
1032,누리 샤힌,237,-1.0,4,MC 
1033,누사이르 마즈라위,246,-1.0,4,UP 
1034,누사이르 마즈라위,260,-1.0,4,21 UCL 
1035,니코 슐츠,215,-1.0,4,19 TOTS 
1036,니코 슐츠,221,-1.0,4,19 UCL 
1037,니코 슐츠,242,-1.0,4,20 UCL 
1038,니코 엘베디,242,-1.0,4,20 UCL 
1039,니코 엘베디,253,-1.0,4,BOE21 
1040,니콜라 막시모비치,221,-1.0,4,19 UCL 
1041,니콜라 밀렌코비치,206,1.0,3,TB 
1042,니콜라 밀렌코비치,238,-1.0,4,20NG 
1043,니콜라 블라시치,253,-1.0,4,BOE21 
1044,니콜라 은쿨루,224,-1.0,4,LH 
1045,니콜라 칼리니치,206,1.0,3,TB 
1046,니콜라 칼리니치,210,0.79,2,GR 
1047,니콜라 페페,215,-1.0,4,19 TOTS 
1048,니콜라 페페,216,-1.0,4,HOT 
1049,니콜라 페페,218,-1.0,4,OTW 
1050,니콜라스 가이탄,231,-1.0,4,VTR 
1051,니콜라스 가이탄,237,-1.0,4,MC 
1052,니콜라스 곤살레스,262,-1.0,4,21NG 
1053,니콜라스 로데이로,224,-1.0,4,LH 
1054,니콜라스 오타멘디,206,0.5,1,TB 
1055,니콜라스 오타멘디,207,0.5,1,TT 
1056,니콜라스 오타멘디,214,-1.0,4,TC 
1057,니콜라스 오타멘디,221,-1.0,4,19 UCL 
1058,니콜라스 오타멘디,224,-1.0,4,LH 
1059,니콜라스 오타멘디,237,-1.0,4,MC 
1060,니콜라스 오타멘디,250,-1.0,4,21 TOTS 
1061,니콜라스 오타멘디,256,-1.0,4,BTB 
1062,니콜라스 오타멘디,260,-1.0,4,21 UCL 
1063,니콜라스 오타멘디,297,-1.0,4,MCFC 
1064,니콜라이 예르겐센,237,-1.0,4,MC 
1065,니콜로 바렐라,210,-1.0,4,GR 
1066,니콜로 바렐라,218,-1.0,4,OTW 
1067,니콜로 바렐라,219,-1.0,4,19NG 
1068,니콜로 바렐라,250,-1.0,4,21 TOTS 
1069,니콜로 바렐라,253,-1.0,4,BOE21 
1070,니콜로 바렐라,259,-1.0,4,22 TOTN 
1071,니콜로 바렐라,260,-1.0,4,21 UCL 
1072,니콜로 차니올로,215,-1.0,4,19 TOTS 
1073,니콜로 차니올로,219,-1.0,4,19NG 
1074,니클라스 쥘레,206,0.57,1,TB 
1075,니클라스 쥘레,214,-1.0,4,TC 
1076,니클라스 쥘레,216,-1.0,4,HOT 
1077,니클라스 쥘레,221,-1.0,4,19 UCL 
1078,니클라스 쥘레,242,-1.0,4,20 UCL 
1079,니클라스 쥘레,246,-1.0,4,UP 
1080,니클라스 쥘레,253,-1.0,4,BOE21 
1081,니클라스 쥘레,256,-1.0,4,BTB 
1082,니클라스 쥘레,260,-1.0,4,21 UCL 
1083,닉 포프,206,0.62,1,TB 
1084,닐 영,213,-1.0,4,Man City ICON 
1085,다니 다코스타,215,-1.0,4,19 TOTS 
1086,다니 세바요스,218,-1.0,4,OTW 
1087,다니 세바요스,265,-1.0,4,LOL 
1088,다니 아우베스,201,0.73,2,NHD 
1089,다니 아우베스,203,-1.0,4,18 TOTY 
1090,다니 아우베스,206,0.33,0,TB 
1091,다니 아우베스,207,0.67,1,TT 
1092,다니 아우베스,214,-1.0,4,TC 
1093,다니 아우베스,264,-1.0,4,FA 
1094,다니 올모,210,-1.0,4,GR 
1095,다니 올모,219,-1.0,4,19NG 
1096,다니 올모,221,-1.0,4,19 UCL 
1097,다니 올모,242,-1.0,4,20 UCL 
1098,다니 올모,253,-1.0,4,BOE21 
1099,다니 올모,259,-1.0,4,22 TOTN 
1100,다니엘 바스,221,-1.0,4,19 UCL 
1101,다니엘 바스,253,-1.0,4,BOE21 
1102,다니엘 수바시치,201,1.0,3,NHD 
1103,다니엘 수바시치,206,0.8,2,TB 
1104,다니엘 수바시치,214,-1.0,4,TC 
1105,다니엘 슈바브,215,-1.0,4,19 TOTS 
1106,다니엘 카리수,256,-1.0,4,BTB 
1107,다니엘레 데로시,201,0.85,2,NHD 
1108,다니엘레 데로시,206,0.9,3,TB 
1109,다니엘레 데로시,214,-1.0,4,TC 
1110,다니엘레 루가니,206,1.0,3,TB 
1111,다니엘레 루가니,221,-1.0,4,19 UCL 
1112,다니엘레 루가니,246,-1.0,4,UP 
1113,다니엘레 루가니,256,-1.0,4,BTB 
1114,다니엘레 보네라,214,-1.0,4,TC 
1115,다닐로 담브로시오,260,-1.0,4,21 UCL 
1116,다닐루,207,0.73,2,TT 
1117,다닐루,210,-1.0,4,GR 
1118,다닐루,214,-1.0,4,TC 
1119,다닐루,221,-1.0,4,19 UCL 
1120,다닐루,237,-1.0,4,MC 
1121,다닐루,242,-1.0,4,20 UCL 
1122,다닐루,246,-1.0,4,UP 
1123,다닐루,256,-1.0,4,BTB 
1124,다닐루,260,-1.0,4,21 UCL 
1125,다닐루,297,-1.0,4,MCFC 
1126,다닐루 페레이라,206,1.0,3,TB 
1127,다닐루 페레이라,217,-1.0,4,COC 
1128,다닐루 페레이라,242,-1.0,4,20 UCL 
1129,다닐루 페레이라,251,-1.0,4,EBS 
1130,다닐루 페레이라,252,-1.0,4,CAP 
1131,다닐루 페레이라,253,-1.0,4,BOE21 
1132,다닐루 페레이라,260,-1.0,4,21 UCL 
1133,다르윈 누녜스,260,-1.0,4,21 UCL 
1134,다르윈 누녜스,262,-1.0,4,21NG 
1135,다리오 베네데토,218,-1.0,4,OTW 
1136,다보르 슈케르,101,0.8,2,ICON 
1137,다보르 슈케르,201,0.73,2,NHD 
